player_name,team,injury,wed_ps,thu_ps,fri_ps,final
Jalen Ramsey,Jacksonville Jaguars,Ankle,LIMITED,LIMITED,FULL,Available
Jaelen Strong,Jacksonville Jaguars,Hamstring,LIMITED,LIMITED,LIMITED,Questionable
Jarrod Wilson,Jacksonville Jaguars,Shoulder,DNP,LIMITED,LIMITED,Questionable
Laurent Duvernay-Tardif,Kansas City Chiefs,Knee,DNP,DNP,DNP,Out
Eric Fisher,Kansas City Chiefs,Back,FULL,FULL,FULL,Available
Dee Ford,Kansas City Chiefs,Back,DNP,DNP,DNP,Out
Bennie Logan,Kansas City Chiefs,Knee,FULL,FULL,FULL,Available
Mitch Morse,Kansas City Chiefs,Foot,DNP,DNP,DNP,Out
Kevin Pierre-Louis,Kansas City Chiefs,Groin,FULL,FULL,FULL,Available
Alex Smith,Kansas City Chiefs,Ankle,FULL,FULL,FULL,Available
Joe Barksdale,Los Angeles Chargers,Foot,DNP,LIMITED,FULL,Questionable
Jatavis Brown,Los Angeles Chargers,Ankle,DNP,DNP,LIMITED,Questionable
Melvin Gordon,Los Angeles Chargers,Knee,FULL,FULL,FULL,Available
Sean McGrath,Los Angeles Chargers,Foot,FULL,FULL,FULL,Questionable
Russell Okung,Los Angeles Chargers,Groin,FULL,FULL,FULL,Available
Branden Oliver,Los Angeles Chargers,Hamstring,DNP,DNP,DNP,Out
Matthew Slauson,Los Angeles Chargers,Other,LIMITED,FULL,FULL,Available
Mike Williams,Los Angeles Chargers,Back,LIMITED,LIMITED,LIMITED,Out
Tyrell Williams,Los Angeles Chargers,Neck,FULL,FULL,FULL,Questionable
Connor Barwin,Los Angeles Rams,Not Injury Related,DNP,FULL,FULL,Available
Jamon Brown,Los Angeles Rams,Groin,LIMITED,DNP,LIMITED,Questionable
Lamarcus Joyner,Los Angeles Rams,Hamstring,DNP,DNP,DNP,Doubtful
John Sullivan,Los Angeles Rams,Not Injury Related,DNP,LIMITED,FULL,Available
Sammy Watkins,Los Angeles Rams,Illness,DNP,FULL,FULL,Available
Andrew Whitworth,Los Angeles Rams,Not Injury Related,DNP,FULL,FULL,Available
Jay Ajayi,Miami Dolphins,Knee,FULL,DNP,FULL,Available
Terrence Fede,Miami Dolphins,Shoulder,LIMITED,FULL,FULL,Questionable
Xavien Howard,Miami Dolphins,Shoulder,DNP,FULL,FULL,Questionable
Mike Hull,Miami Dolphins,Shoulder,LIMITED,FULL,FULL,Questionable
Byron Maxwell,Miami Dolphins,"Hamstring,foot",FULL,FULL,FULL,Questionable
Jordan Phillips,Miami Dolphins,Ankle,FULL,LIMITED,FULL,Questionable
Mike Pouncey,Miami Dolphins,Hip,FULL,DNP,FULL,Available
Sam Bradford,Minnesota Vikings,Knee,LIMITED,LIMITED,FULL,Questionable
Rashod Hill,Minnesota Vikings,Knee,DNP,DNP,DNP,Out
Tom Johnson,Minnesota Vikings,Knee,FULL,FULL,FULL,Available
Jayron Kearse,Minnesota Vikings,Groin,--,LIMITED,LIMITED,Questionable
Eric Kendricks,Minnesota Vikings,Illness,LIMITED,FULL,FULL,Available
Jerick McKinnon,Minnesota Vikings,Ankle,FULL,FULL,LIMITED,Available
Andrew Sendejo,Minnesota Vikings,"Shoulder,illness",DNP,LIMITED,FULL,Available
Shamar Stephen,Minnesota Vikings,Back,DNP,LIMITED,FULL,Available
Rex Burkhead,New England Patriots,Ribs,LIMITED,LIMITED,LIMITED,Out
Marcus Cannon,New England Patriots,Ankle,LIMITED,LIMITED,LIMITED,Questionable
Stephon Gilmore,New England Patriots,Ankle,LIMITED,LIMITED,LIMITED,Questionable
Rob Gronkowski,New England Patriots,Thigh,--,--,LIMITED,Questionable
Dont'a Hightower,New England Patriots,Knee,LIMITED,LIMITED,LIMITED,Questionable
Brandon King,New England Patriots,Hamstring,LIMITED,LIMITED,LIMITED,Questionable
Elandon Roberts,New England Patriots,Ankle,DNP,LIMITED,LIMITED,Questionable
Eric Rowe,New England Patriots,Groin,DNP,DNP,DNP,Out
Matt Slater,New England Patriots,Hamstring,LIMITED,LIMITED,LIMITED,Questionable
Nate Solder,New England Patriots,Not Injury Related,--,DNP,--,Available
Odell Beckham Jr.,New York Giants,"Finger,ankle",LIMITED,LIMITED,LIMITED,Available
Orleans Darkwa,New York Giants,Back,LIMITED,FULL,FULL,Available
Janoris Jenkins,New York Giants,Ankle,DNP,FULL,FULL,Available
John Jerry,New York Giants,Hamstring,--,--,DNP,Questionable
Brandon Marshall,New York Giants,Toe,LIMITED,FULL,FULL,Available
Avery Moss,New York Giants,Shoulder,--,--,DNP,Questionable
Paul Perkins,New York Giants,Ribs,LIMITED,DNP,DNP,Out
Jason Pierre-Paul,New York Giants,"Shoulder,knee",DNP,DNP,LIMITED,Questionable
Weston Richburg,New York Giants,Concussion,DNP,DNP,DNP,Out
Olivier Vernon,New York Giants,Ankle,DNP,DNP,DNP,Questionable
Jamal Adams,New York Jets,Ribs,FULL,FULL,FULL,Available
Robby Anderson,New York Jets,Not Injury Related,DNP,DNP,FULL,Available
Kelvin Beachum,New York Jets,"Knee,back",FULL,FULL,FULL,Available
Juston Burris,New York Jets,Foot,--,LIMITED,DNP,Questionable
James Carpenter,New York Jets,Shoulder,FULL,FULL,FULL,Available
Kony Ealy,New York Jets,Shoulder,DNP,DNP,DNP,Out
Matt Forte,New York Jets,"Knee,toe",DNP,DNP,DNP,Out
Jordan Leggett,New York Jets,Knee,LIMITED,LIMITED,FULL,Available
Josh Martin,New York Jets,Ankle,DNP,DNP,DNP,Out
Josh McCown,New York Jets,Right Shoulder,FULL,FULL,FULL,Available
Steve McLendon,New York Jets,Hamstring,FULL,FULL,FULL,Available
Darryl Roberts,New York Jets,Hamstring,DNP,DNP,DNP,Out
Brandon Shell,New York Jets,Shoulder,LIMITED,FULL,FULL,Available
Muhammad Wilkerson,New York Jets,Shoulder,LIMITED,LIMITED,LIMITED,Questionable
Leonard Williams,New York Jets,Wrist,FULL,FULL,FULL,Available
Brian Winters,New York Jets,Abdomen,LIMITED,FULL,FULL,Available
David Amerson,Oakland Raiders,Concussion,LIMITED,LIMITED,LIMITED,Questionable
Derek Carr,Oakland Raiders,Back,DNP,LIMITED,LIMITED,Questionable
Gareon Conley,Oakland Raiders,Shin,DNP,LIMITED,LIMITED,Questionable
Amari Cooper,Oakland Raiders,Knee,LIMITED,FULL,FULL,Available
Michael Crabtree,Oakland Raiders,Chest,LIMITED,FULL,FULL,Available
Mario Edwards Jr.,Oakland Raiders,Back,DNP,FULL,FULL,Available
Gabe Jackson,Oakland Raiders,Foot,DNP,DNP,LIMITED,Questionable
DeAndre Washington,Oakland Raiders,Hamstring,LIMITED,LIMITED,LIMITED,Questionable
Fletcher Cox,Philadelphia Eagles,Calf,DNP,DNP,DNP,Out
Vinny Curry,Philadelphia Eagles,Not Injury Related,--,--,DNP,Available
Ronald Darby,Philadelphia Eagles,Ankle,DNP,DNP,DNP,Out
Corey Graham,Philadelphia Eagles,Hamstring,FULL,FULL,FULL,Questionable
Jordan Hicks,Philadelphia Eagles,Ankle,FULL,FULL,FULL,Available
Timmy Jernigan,Philadelphia Eagles,Heel,DNP,FULL,FULL,Available
Rodney McLeod,Philadelphia Eagles,Hamstring,FULL,FULL,FULL,Available
Wendell Smallwood,Philadelphia Eagles,Knee,DNP,DNP,DNP,Questionable
Destiny Vaeao,Philadelphia Eagles,Wrist,LIMITED,LIMITED,LIMITED,Questionable
Jaylen Watkins,Philadelphia Eagles,Hamstring,FULL,FULL,FULL,Questionable
Sean Davis,Pittsburgh Steelers,Ankle,DNP,FULL,FULL,Available
Alvin Dupree,Pittsburgh Steelers,Shoulder,LIMITED,FULL,FULL,Available
Ramon Foster,Pittsburgh Steelers,Thumb,DNP,FULL,FULL,Available
Marcus Gilbert,Pittsburgh Steelers,Hamstring,FULL,DNP,DNP,Doubtful
James Harrison,Pittsburgh Steelers,Illness,FULL,FULL,FULL,Available
Jesse James,Pittsburgh Steelers,Shoulder,LIMITED,FULL,FULL,Available
Michael Mitchell,Pittsburgh Steelers,Hamstring,FULL,FULL,FULL,Available
Ben Roethlisberger,Pittsburgh Steelers,Not Injury Related,DNP,FULL,FULL,Available
Ryan Shazier,Pittsburgh Steelers,Shoulder,LIMITED,FULL,FULL,Available
Stephon Tuitt,Pittsburgh Steelers,Biceps,DNP,FULL,FULL,Available
NaVorro Bowman,San Francisco 49ers,Not Injury Related,DNP,FULL,FULL,Available
Matt Breida,San Francisco 49ers,Ankle,LIMITED,LIMITED,FULL,Available
Adrian Colbert,San Francisco 49ers,Hamstring,DNP,DNP,DNP,Out
Elvis Dumervil,San Francisco 49ers,Not Injury Related,DNP,FULL,FULL,Available
Reuben Foster,San Francisco 49ers,Ankle,DNP,DNP,DNP,Out
Marquise Goodwin,San Francisco 49ers,Concussion,LIMITED,LIMITED,LIMITED,Questionable
Carlos Hyde,San Francisco 49ers,Hip,LIMITED,LIMITED,FULL,Available
Eric Reid,San Francisco 49ers,Knee,DNP,DNP,DNP,Out
Joe Staley,San Francisco 49ers,Not Injury Related,DNP,FULL,FULL,Available
Pita Taumoepenu,San Francisco 49ers,Ankle,FULL,FULL,FULL,Available
Dekoda Watson,San Francisco 49ers,Groin,DNP,DNP,DNP,Out
Cliff Avril,Seattle Seahawks,Neck,DNP,DNP,DNP,Out
Doug Baldwin,Seattle Seahawks,Groin,DNP,FULL,FULL,Available
Michael Bennett,Seattle Seahawks,Not Injury Related,--,DNP,FULL,Available
Jimmy Graham,Seattle Seahawks,Ankle,DNP,FULL,FULL,Available
Quinton Jefferson,Seattle Seahawks,Hand,LIMITED,DNP,DNP,Out
Luke Joeckel,Seattle Seahawks,Knee,DNP,FULL,FULL,Available
Jeremy Lane,Seattle Seahawks,Groin,DNP,DNP,DNP,Doubtful
Rees Odhiambo,Seattle Seahawks,Chest,FULL,DNP,FULL,Available
C.J. Prosise,Seattle Seahawks,Ankle,DNP,DNP,DNP,Doubtful
Richard Sherman,Seattle Seahawks,Groin,DNP,FULL,FULL,Available
Earl Thomas,Seattle Seahawks,Knee,DNP,DNP,FULL,Available
Neiko Thorpe,Seattle Seahawks,Ankle,LIMITED,LIMITED,FULL,Available
Michael Wilhoite,Seattle Seahawks,Hamstring,DNP,LIMITED,FULL,Questionable
Kwon Alexander,Tampa Bay Buccaneers,Hamstring,DNP,DNP,DNP,Out
Lavonte David,Tampa Bay Buccaneers,Ankle,DNP,DNP,DNP,Doubtful
Keith Tandy,Tampa Bay Buccaneers,Hip,DNP,DNP,DNP,Doubtful
T.J. Ward,Tampa Bay Buccaneers,Hip,DNP,LIMITED,LIMITED,Doubtful
Johnathan Cyprien,Tennessee Titans,Hamstring,DNP,DNP,DNP,Out
Corey Davis,Tennessee Titans,Hamstring,DNP,DNP,DNP,Out
Marcus Mariota,Tennessee Titans,Hamstring,LIMITED,LIMITED,LIMITED,Questionable
Tye Smith,Tennessee Titans,Neck,LIMITED,FULL,FULL,Available
Quinton Spain,Tennessee Titans,Toe,DNP,FULL,FULL,Available
