player_name,team,injury,wed_ps,thu_ps,fri_ps,final
Giovani Bernard,Cincinnati Bengals,Thigh,LIMITED,LIMITED,FULL,Available
Cody Core,Cincinnati Bengals,Ribs,LIMITED,LIMITED,FULL,Available
Carlos Dunlap,Cincinnati Bengals,Neck,LIMITED,LIMITED,FULL,Available
Tyler Eifert,Cincinnati Bengals,Back,DNP,DNP,DNP,Out
Jordan Evans,Cincinnati Bengals,Hamstring,DNP,DNP,DNP,Out
Trey Hopkins,Cincinnati Bengals,Knee,LIMITED,LIMITED,LIMITED,Questionable
George Iloka,Cincinnati Bengals,Hamstring,LIMITED,FULL,FULL,Available
Brandon LaFell,Cincinnati Bengals,Knee,LIMITED,LIMITED,FULL,Available
John Ross,Cincinnati Bengals,Knee,DNP,DNP,DNP,Out
KeiVarae Russell,Cincinnati Bengals,Hamstring,LIMITED,FULL,FULL,Available
Josh Shaw,Cincinnati Bengals,Hip,LIMITED,FULL,FULL,Available
Derron Smith,Cincinnati Bengals,Ankle,DNP,DNP,DNP,Doubtful
Shawn Williams,Cincinnati Bengals,Knee,DNP,LIMITED,FULL,Available
Kenny Britt,Cleveland Browns,Knee,DNP,DNP,FULL,Available
Sammie Coates,Cleveland Browns,Hamstring,DNP,DNP,DNP,Questionable
Jamie Collins,Cleveland Browns,Concussion,DNP,DNP,DNP,Out
Isaiah Crowell,Cleveland Browns,Shoulder,LIMITED,LIMITED,FULL,Available
Myles Garrett,Cleveland Browns,Ankle,DNP,DNP,DNP,Questionable
Duke Johnson,Cleveland Browns,Shoulder,LIMITED,LIMITED,FULL,Available
Carl Nassib,Cleveland Browns,Neck,--,FULL,FULL,Available
Emmanuel Ogbah,Cleveland Browns,Shoulder,LIMITED,LIMITED,FULL,Available
Danny Shelton,Cleveland Browns,Calf,--,DNP,DNP,Questionable
Randall Telfer,Cleveland Browns,Knee,DNP,DNP,LIMITED,Questionable
Joe Thomas,Cleveland Browns,Knee,DNP,DNP,FULL,Available
Kevin Zeitler,Cleveland Browns,Thumb,FULL,FULL,FULL,Available
Chidobe Awuzie,Dallas Cowboys,Hamstring,LIMITED,LIMITED,LIMITED,Questionable
Nolan Carroll,Dallas Cowboys,Concussion,LIMITED,LIMITED,LIMITED,Questionable
Kavon Frazier,Dallas Cowboys,Knee,--,LIMITED,LIMITED,Questionable
Chaz Green,Dallas Cowboys,Hip,--,--,DNP,Questionable
Anthony Hitchens,Dallas Cowboys,Knee,LIMITED,LIMITED,LIMITED,Questionable
Sean Lee,Dallas Cowboys,Hamstring,DNP,DNP,DNP,Questionable
Jourdan Lewis,Dallas Cowboys,Hamstring,--,LIMITED,FULL,Available
Stephen Paea,Dallas Cowboys,Knee,DNP,DNP,LIMITED,Questionable
Jamaal Charles,Denver Broncos,Not Injury Related,DNP,FULL,FULL,Available
Brendan Langley,Denver Broncos,Knee,LIMITED,FULL,FULL,Available
Cody Latimer,Denver Broncos,Knee,LIMITED,DNP,LIMITED,Questionable
Paxton Lynch,Denver Broncos,Right Shoulder,DNP,DNP,DNP,Out
Domata Peko,Denver Broncos,Not Injury Related,DNP,FULL,FULL,Available
Bradley Roby,Denver Broncos,Ankle,DNP,LIMITED,FULL,Available
Aqib Talib,Denver Broncos,Not Injury Related,DNP,FULL,FULL,Available
Jamal Agnew,Detroit Lions,Pelvis,LIMITED,FULL,FULL,Available
Ezekiel Ansah,Detroit Lions,Knee,DNP,LIMITED,LIMITED,Questionable
Don Carey,Detroit Lions,Knee,DNP,LIMITED,LIMITED,Questionable
Jarrad Davis,Detroit Lions,"Concussion,neck",LIMITED,LIMITED,LIMITED,Questionable
Kenny Golladay,Detroit Lions,Hamstring,LIMITED,DNP,DNP,Questionable
Zac Kerin,Detroit Lions,Knee,--,LIMITED,DNP,Out
T.J. Lang,Detroit Lions,Fibula,DNP,FULL,DNP,Available
Steve Longa,Detroit Lions,Not Injury Related,--,--,DNP,Available
Haloti Ngata,Detroit Lions,Not Injury Related,--,--,DNP,Available
Glover Quin,Detroit Lions,Knee,LIMITED,FULL,FULL,Available
Travis Swanson,Detroit Lions,Ankle,LIMITED,FULL,FULL,Questionable
Dwayne Washington,Detroit Lions,Quadricep,DNP,DNP,DNP,Out
Tavon Wilson,Detroit Lions,Shoulder,LIMITED,LIMITED,FULL,Questionable
Anthony Zettel,Detroit Lions,Knee,LIMITED,FULL,FULL,Available
David Bakhtiari,Green Bay Packers,Hamstring,LIMITED,LIMITED,LIMITED,Doubtful
Kentrell Brice,Green Bay Packers,Groin,LIMITED,FULL,FULL,Available
Bryan Bulaga,Green Bay Packers,Ankle,DNP,LIMITED,LIMITED,Doubtful
Randall Cobb,Green Bay Packers,Chest,LIMITED,FULL,FULL,Available
Mike Daniels,Green Bay Packers,Hip,LIMITED,LIMITED,LIMITED,Questionable
Quinton Dial,Green Bay Packers,Chest,LIMITED,FULL,FULL,Available
Brett Goode,Green Bay Packers,Hamstring,DNP,--,--,Available
Davon House,Green Bay Packers,Quadricep,DNP,DNP,DNP,Out
Ty Montgomery,Green Bay Packers,Wrist,LIMITED,FULL,FULL,Available
Kyle Murphy,Green Bay Packers,Foot,DNP,--,--,Available
Nick Perry,Green Bay Packers,Hand,LIMITED,FULL,FULL,Questionable
Jake Ryan,Green Bay Packers,"Hamstring,concussion",LIMITED,FULL,FULL,Available
Jeff Allen,Houston Texans,Ankle,FULL,FULL,FULL,Available
Alfred Blue,Houston Texans,Ankle,FULL,FULL,FULL,Available
Marcus Burley,Houston Texans,Knee,DNP,LIMITED,LIMITED,Questionable
Jadeveon Clowney,Houston Texans,Ankle,FULL,FULL,FULL,Available
Kurtis Drummond,Houston Texans,Shoulder,FULL,FULL,FULL,Available
Brandon Dunn,Houston Texans,Knee,FULL,FULL,FULL,Available
Tyler Ervin,Houston Texans,Shoulder,FULL,FULL,FULL,Available
Will Fuller,Houston Texans,Shoulder,FULL,FULL,FULL,Available
DeAndre Hopkins,Houston Texans,Knee,LIMITED,LIMITED,FULL,Available
Kareem Jackson,Houston Texans,Hamstring,FULL,FULL,FULL,Available
Kevin Johnson,Houston Texans,Knee,DNP,DNP,DNP,Out
Johnathan Joseph,Houston Texans,Shoulder,FULL,FULL,FULL,Available
Greg Mancz,Houston Texans,Knee,LIMITED,DNP,DNP,Out
Whitney Mercilus,Houston Texans,Hip,FULL,FULL,FULL,Available
D.J. Reader,Houston Texans,Knee,DNP,LIMITED,FULL,Available
Xavier Su'a-Filo,Houston Texans,Knee,LIMITED,LIMITED,FULL,Available
J.J. Watt,Houston Texans,Finger,FULL,DNP,FULL,Available
Kamar Aiken,Indianapolis Colts,Concussion,LIMITED,FULL,FULL,Available
Deyshawn Bond,Indianapolis Colts,Ankle,LIMITED,FULL,FULL,Available
Vontae Davis,Indianapolis Colts,Groin,FULL,FULL,FULL,Available
Jack Doyle,Indianapolis Colts,Foot,LIMITED,LIMITED,FULL,Available
Matthias Farley,Indianapolis Colts,Quadricep,--,--,DNP,Questionable
Frank Gore,Indianapolis Colts,Not Injury Related,--,DNP,FULL,Available
Ryan Kelly,Indianapolis Colts,Foot,LIMITED,LIMITED,LIMITED,Out
Andrew Luck,Indianapolis Colts,Right Shoulder,DNP,DNP,DNP,Out
Marlon Mack,Indianapolis Colts,Shoulder,DNP,LIMITED,LIMITED,Out
Jack Mewhort,Indianapolis Colts,Not Injury Related,--,DNP,FULL,Available
Chris Milton,Indianapolis Colts,Hamstring,DNP,LIMITED,LIMITED,Questionable
Chester Rogers,Indianapolis Colts,Hamstring,DNP,DNP,DNP,Out
Anthony Walker,Indianapolis Colts,Hamstring,DNP,DNP,DNP,Out
Quincy Wilson,Indianapolis Colts,Knee,DNP,DNP,DNP,Out
Blake Bortles,Jacksonville Jaguars,Right Wrist,FULL,FULL,FULL,Available
Tashaun Gipson,Jacksonville Jaguars,Knee,--,--,LIMITED,Questionable
Myles Jack,Jacksonville Jaguars,Ankle,LIMITED,FULL,FULL,Available
Malik Jackson,Jacksonville Jaguars,Groin,DNP,LIMITED,LIMITED,Available
Abry Jones,Jacksonville Jaguars,Groin,--,LIMITED,LIMITED,Available
Brandon Linder,Jacksonville Jaguars,Knee,LIMITED,LIMITED,LIMITED,Available
Lerentee McCray,Jacksonville Jaguars,Knee,DNP,DNP,DNP,Out
Donald Payne,Jacksonville Jaguars,Hamstring,DNP,DNP,LIMITED,Questionable
Jalen Ramsey,Jacksonville Jaguars,Ankle,DNP,FULL,FULL,Available
Cam Robinson,Jacksonville Jaguars,Shoulder,FULL,FULL,FULL,Available
Jaelen Strong,Jacksonville Jaguars,Hamstring,DNP,DNP,DNP,Out
Parker Ehinger,Kansas City Chiefs,Knee,FULL,FULL,FULL,Available
Eric Fisher,Kansas City Chiefs,Back,LIMITED,DNP,DNP,Questionable
Dee Ford,Kansas City Chiefs,Back,DNP,DNP,DNP,Out
Bennie Logan,Kansas City Chiefs,Knee,FULL,FULL,DNP,Available
Mitch Morse,Kansas City Chiefs,Foot,DNP,DNP,DNP,Out
Kevin Pierre-Louis,Kansas City Chiefs,Groin,LIMITED,DNP,LIMITED,Questionable
De'Anthony Thomas,Kansas City Chiefs,Shoulder,FULL,FULL,FULL,Available
Joe Barksdale,Los Angeles Chargers,Foot,LIMITED,FULL,FULL,Questionable
Melvin Gordon,Los Angeles Chargers,Knee,DNP,LIMITED,FULL,Questionable
Sean McGrath,Los Angeles Chargers,Foot,--,--,FULL,Questionable
Hayes Pullard,Los Angeles Chargers,Knee,LIMITED,FULL,FULL,Questionable
Mike Williams,Los Angeles Chargers,Back,LIMITED,LIMITED,LIMITED,Out
Mike Windt,Los Angeles Chargers,Not Injury Related,DNP,FULL,FULL,Available
Tavon Austin,Los Angeles Rams,Concussion,LIMITED,FULL,FULL,Available
Connor Barwin,Los Angeles Rams,Not Injury Related,DNP,FULL,FULL,Available
Malcolm Brown,Los Angeles Rams,Hamstring,FULL,FULL,FULL,Available
Cody Davis,Los Angeles Rams,Quadricep,--,--,DNP,Questionable
Lamarcus Joyner,Los Angeles Rams,Hamstring,DNP,DNP,DNP,Out
John Sullivan,Los Angeles Rams,Hip,DNP,LIMITED,LIMITED,Questionable
Sammy Watkins,Los Angeles Rams,Concussion,LIMITED,FULL,FULL,Available
Kayvon Webster,Los Angeles Rams,Shoulder,FULL,FULL,FULL,Available
Andrew Whitworth,Los Angeles Rams,Not Injury Related,DNP,FULL,FULL,Available
Jay Ajayi,Miami Dolphins,Knee,DNP,FULL,FULL,Questionable
Chase Allen,Miami Dolphins,Neck,LIMITED,LIMITED,LIMITED,Questionable
Nate Allen,Miami Dolphins,Hamstring,FULL,FULL,FULL,Available
Kiko Alonso,Miami Dolphins,Shoulder,LIMITED,LIMITED,FULL,Questionable
Isaac Asiata,Miami Dolphins,Ankle,--,LIMITED,FULL,Questionable
John Denney,Miami Dolphins,Hamstring,LIMITED,LIMITED,FULL,Questionable
Jakeem Grant,Miami Dolphins,Ankle,LIMITED,LIMITED,LIMITED,Questionable
Rey Maualuga,Miami Dolphins,Hamstring,LIMITED,FULL,FULL,Questionable
Jordan Phillips,Miami Dolphins,Ankle,DNP,LIMITED,LIMITED,Doubtful
Mike Pouncey,Miami Dolphins,Hip,FULL,DNP,FULL,Available
Eric Smith,Miami Dolphins,Knee,LIMITED,DNP,DNP,Out
Kenny Stills,Miami Dolphins,Hand,LIMITED,LIMITED,FULL,Questionable
Alterraun Verner,Miami Dolphins,Hamstring,--,LIMITED,FULL,Questionable
Sam Bradford,Minnesota Vikings,Knee,DNP,DNP,DNP,Out
Rashod Hill,Minnesota Vikings,Knee,--,--,DNP,Questionable
Mike Remmers,Minnesota Vikings,Illness,--,DNP,LIMITED,Available
Stephen Weatherly,Minnesota Vikings,Illness,DNP,--,--,Available
Danny Amendola,New England Patriots,Knee,LIMITED,LIMITED,FULL,Available
Rex Burkhead,New England Patriots,Ribs,DNP,DNP,LIMITED,Doubtful
Marcus Cannon,New England Patriots,"Ankle,concussion",LIMITED,LIMITED,LIMITED,Questionable
Phillip Dorsett,New England Patriots,Knee,LIMITED,LIMITED,FULL,Available
Nate Ebner,New England Patriots,Shoulder,LIMITED,LIMITED,FULL,Available
Stephon Gilmore,New England Patriots,Groin,LIMITED,LIMITED,FULL,Available
Dont'a Hightower,New England Patriots,Knee,LIMITED,LIMITED,LIMITED,Questionable
Brandon King,New England Patriots,Hamstring,--,--,LIMITED,Questionable
Eric Rowe,New England Patriots,Groin,LIMITED,LIMITED,LIMITED,Questionable
Matt Slater,New England Patriots,Hamstring,LIMITED,LIMITED,LIMITED,Questionable
Terron Armstead,New Orleans Saints,Shoulder,DNP,LIMITED,LIMITED,Questionable
Ben Heeney,New Orleans Saints,Knee,--,--,DNP,Out
John Kuhn,New Orleans Saints,Biceps,--,DNP,--,Available
Marshon Lattimore,New Orleans Saints,Concussion,FULL,--,--,Available
Sterling Moore,New Orleans Saints,Chest,LIMITED,LIMITED,LIMITED,Questionable
David Parry,New Orleans Saints,Ankle,DNP,--,--,Available
Adrian Peterson,New Orleans Saints,Not Injury Related,--,DNP,FULL,Available
Willie Snead,New Orleans Saints,Hamstring,--,--,LIMITED,Questionable
Zach Strief,New Orleans Saints,Knee,LIMITED,LIMITED,LIMITED,Questionable
Nathan Stupar,New Orleans Saints,Hamstring,LIMITED,LIMITED,FULL,Available
Jonathan Casillas,New York Giants,"Ankle,wrist",DNP,DNP,DNP,Questionable
Orleans Darkwa,New York Giants,Back,DNP,DNP,LIMITED,Questionable
B.J. Goodson,New York Giants,Shin,LIMITED,LIMITED,LIMITED,Available
Bobby Hart,New York Giants,Ankle,DNP,LIMITED,LIMITED,Available
Janoris Jenkins,New York Giants,Ankle,FULL,FULL,FULL,Available
Brett Jones,New York Giants,Hip,--,DNP,LIMITED,Questionable
J.T. Thomas,New York Giants,Groin,DNP,DNP,--,Available
Shane Vereen,New York Giants,Calf,DNP,DNP,LIMITED,Available
Olivier Vernon,New York Giants,Ankle,DNP,DNP,LIMITED,Questionable
Robby Anderson,New York Jets,Ankle,FULL,FULL,FULL,Available
Kelvin Beachum,New York Jets,Knee,FULL,FULL,FULL,Available
James Carpenter,New York Jets,Shoulder,FULL,FULL,FULL,Available
Dylan Donahue,New York Jets,Elbow,FULL,FULL,FULL,Available
Kony Ealy,New York Jets,Not Injury Related,DNP,DNP,FULL,Available
Matt Forte,New York Jets,"Knee,toe",DNP,DNP,DNP,Out
Jordan Leggett,New York Jets,Knee,DNP,DNP,DNP,Out
Josh Martin,New York Jets,Ankle,DNP,DNP,DNP,Doubtful
Josh McCown,New York Jets,Ribs,FULL,FULL,FULL,Available
Steve McLendon,New York Jets,Hamstring,FULL,FULL,FULL,Available
Rontez Miles,New York Jets,Eye,FULL,FULL,FULL,Available
Brandon Shell,New York Jets,Shoulder,DNP,DNP,DNP,Doubtful
Eric Tomlinson,New York Jets,Elbow,LIMITED,LIMITED,FULL,Available
Muhammad Wilkerson,New York Jets,Shoulder,DNP,DNP,LIMITED,Questionable
Leonard Williams,New York Jets,Wrist,LIMITED,LIMITED,FULL,Available
Brian Winters,New York Jets,Abdomen,LIMITED,FULL,FULL,Available
Gareon Conley,Oakland Raiders,Shin,DNP,LIMITED,LIMITED,Questionable
Amari Cooper,Oakland Raiders,Knee,LIMITED,FULL,FULL,Available
Michael Crabtree,Oakland Raiders,Chest,LIMITED,LIMITED,DNP,Questionable
Keith McGill,Oakland Raiders,Foot,LIMITED,LIMITED,LIMITED,Questionable
Jalen Richard,Oakland Raiders,Calf,LIMITED,FULL,FULL,Available
Sean Smith,Oakland Raiders,Not Injury Related,--,--,DNP,Available
Fletcher Cox,Philadelphia Eagles,Calf,DNP,DNP,DNP,Out
Ronald Darby,Philadelphia Eagles,Ankle,DNP,DNP,DNP,Out
Corey Graham,Philadelphia Eagles,Hamstring,DNP,DNP,DNP,Out
Jordan Hicks,Philadelphia Eagles,Ankle,FULL,FULL,FULL,Questionable
Jason Kelce,Philadelphia Eagles,Knee,LIMITED,FULL,FULL,Available
Rodney McLeod,Philadelphia Eagles,Hamstring,FULL,FULL,FULL,Questionable
Destiny Vaeao,Philadelphia Eagles,Wrist,DNP,DNP,DNP,Out
Jaylen Watkins,Philadelphia Eagles,Hamstring,DNP,DNP,DNP,Out
Le'Veon Bell,Pittsburgh Steelers,Not Injury Related,DNP,FULL,FULL,Available
Martavis Bryant,Pittsburgh Steelers,Illness,DNP,DNP,FULL,Available
Sean Davis,Pittsburgh Steelers,Ankle,DNP,LIMITED,LIMITED,Questionable
Alvin Dupree,Pittsburgh Steelers,Shoulder,LIMITED,LIMITED,FULL,Available
Ramon Foster,Pittsburgh Steelers,Thumb,DNP,DNP,FULL,Questionable
Marcus Gilbert,Pittsburgh Steelers,Hamstring,FULL,LIMITED,LIMITED,Questionable
James Harrison,Pittsburgh Steelers,Illness,--,--,DNP,Questionable
Jesse James,Pittsburgh Steelers,Shoulder,LIMITED,LIMITED,FULL,Available
Michael Mitchell,Pittsburgh Steelers,Hamstring,DNP,LIMITED,LIMITED,Questionable
Ben Roethlisberger,Pittsburgh Steelers,Not Injury Related,DNP,FULL,FULL,Available
Stephon Tuitt,Pittsburgh Steelers,Biceps,FULL,FULL,FULL,Available
T.J. Watt,Pittsburgh Steelers,Groin,FULL,FULL,FULL,Available
Brock Coyle,San Francisco 49ers,Concussion,LIMITED,LIMITED,LIMITED,Questionable
Reuben Foster,San Francisco 49ers,Ankle,DNP,DNP,DNP,Out
Carlos Hyde,San Francisco 49ers,Hip,LIMITED,LIMITED,LIMITED,Questionable
Kyle Juszczyk,San Francisco 49ers,Concussion,LIMITED,LIMITED,LIMITED,Questionable
Eric Reid,San Francisco 49ers,Knee,DNP,DNP,DNP,Out
Joe Staley,San Francisco 49ers,Not Injury Related,DNP,FULL,FULL,Available
Jaquiski Tartt,San Francisco 49ers,Concussion,LIMITED,LIMITED,LIMITED,Questionable
Pita Taumoepenu,San Francisco 49ers,Ankle,--,DNP,LIMITED,Questionable
D.J. Alexander,Seattle Seahawks,Hamstring,DNP,LIMITED,FULL,Available
Doug Baldwin,Seattle Seahawks,Groin,DNP,DNP,LIMITED,Questionable
Michael Bennett,Seattle Seahawks,Rest,--,DNP,--,Available
Frank Clark,Seattle Seahawks,Hamstring,LIMITED,FULL,FULL,Available
Jimmy Graham,Seattle Seahawks,Ankle,DNP,LIMITED,FULL,Available
Luke Joeckel,Seattle Seahawks,Knee,DNP,LIMITED,FULL,Available
Nazair Jones,Seattle Seahawks,Knee,--,LIMITED,FULL,Available
C.J. Prosise,Seattle Seahawks,Ankle,DNP,DNP,DNP,Doubtful
Richard Sherman,Seattle Seahawks,Achilles,DNP,LIMITED,FULL,Available
Earl Thomas,Seattle Seahawks,Knee,DNP,DNP,FULL,Available
Neiko Thorpe,Seattle Seahawks,Ankle,DNP,DNP,DNP,Questionable
Kwon Alexander,Tampa Bay Buccaneers,Hamstring,DNP,DNP,DNP,Out
Robert Ayers,Tampa Bay Buccaneers,Knee,LIMITED,LIMITED,FULL,Questionable
Chris Baker,Tampa Bay Buccaneers,Illness,FULL,FULL,FULL,Available
Lavonte David,Tampa Bay Buccaneers,Ankle,DNP,DNP,DNP,Doubtful
Brent Grimes,Tampa Bay Buccaneers,Shoulder,FULL,FULL,FULL,Questionable
Gerald McCoy,Tampa Bay Buccaneers,Ankle,LIMITED,LIMITED,FULL,Questionable
Jacquies Smith,Tampa Bay Buccaneers,Illness,FULL,FULL,FULL,Available
Noah Spence,Tampa Bay Buccaneers,Shoulder,FULL,FULL,FULL,Questionable
J.R. Sweezy,Tampa Bay Buccaneers,Back,LIMITED,LIMITED,FULL,Questionable
T.J. Ward,Tampa Bay Buccaneers,Hip,DNP,DNP,DNP,Doubtful
Jurrell Casey,Tennessee Titans,Groin,--,--,LIMITED,Questionable
Johnathan Cyprien,Tennessee Titans,Hamstring,DNP,DNP,DNP,Out
Corey Davis,Tennessee Titans,Hamstring,DNP,DNP,DNP,Out
Erik Walden,Tennessee Titans,Groin,DNP,LIMITED,FULL,Available
Delanie Walker,Tennessee Titans,Hamstring,DNP,FULL,FULL,Available
Jonathan Allen,Washington Redskins,Shoulder,--,LIMITED,FULL,Available
Will Compton,Washington Redskins,Ankle,--,--,LIMITED,Questionable
Kirk Cousins,Washington Redskins,Not Injury Related,--,DNP,FULL,Available
Jamison Crowder,Washington Redskins,Hamstring,--,LIMITED,LIMITED,Questionable
Mason Foster,Washington Redskins,Shoulder,LIMITED,LIMITED,LIMITED,Questionable
Matt Ioannidis,Washington Redskins,Shoulder,LIMITED,FULL,FULL,Available
Rob Kelley,Washington Redskins,Rib,LIMITED,LIMITED,LIMITED,Questionable
Montae Nicholson,Washington Redskins,"Shoulder,ankle",FULL,FULL,FULL,Available
Josh Norman,Washington Redskins,Shoulder,FULL,FULL,FULL,Available
Ty Nsekhe,Washington Redskins,Core Muscle,DNP,DNP,DNP,Out
Samaje Perine,Washington Redskins,Hand,FULL,FULL,FULL,Available
Jordan Reed,Washington Redskins,"Rib,sternum",LIMITED,LIMITED,LIMITED,Questionable
D.J. Swearinger,Washington Redskins,Hamstring,--,LIMITED,DNP,Questionable
